Species,Collection_Date,Count
Tomato yellow blotch virus,2006.0,1
Tomato wrinkled mosaic virus,2006.0,4
Ageratum leaf curl virus,2006.0,1
Bee Macula-like virus,2006.0,2
Caliciviridae bovine/DijonA072/06/FR,2006.0,1
Ageratum yellow leaf curl betasatellite,2006.0,1
Caliciviridae bovine/DijonA080/06/FR,2006.0,1
Crimean-Congo hemorrhagic fever orthonairovirus,2006.0,20
Tula orthohantavirus,2006.0,4
Caliciviridae bovine/DijonA084/06/FR,2006.0,1
Caliciviridae bovine/DijonA130-2/06/FR,2006.0,1
Chicken anemia virus,2006.0,18
Becurtovirus sp.,2006.0,1
uncultured chrysovirus,2006.0,26
Ageratum latent virus,2006.0,6
Torque teno sus virus 1a,2006.0,11
Ageratum conyzoides associated symptomless alphasatellite,2006.0,1
Bat mastadenovirus,2006.0,1
Primate T-lymphotropic virus 2,2006.0,21
Adenovirus squirrel/GBR/SG-2012,2006.0,1
Passion fruit woodiness virus,2006.0,1
Solenopsis invicta virus 1,2006.0,3
Chicken astrovirus,2006.0,15
Sugarcane streak virus,2006.0,1
Sugarcane yellow leaf virus,2006.0,12
Pelargonium zonate spot virus,2006.0,3
Ageratum enation virus,2006.0,2
Culex flavivirus,2006.0,23
Primate bocaparvovirus 2,2006.0,44
Mumps orthorubulavirus,2006.0,127
Lymantria xylina nucleopolyhedrovirus,2006.0,2
Lymphocystis disease virus 1,2006.0,1
Breves polycipivirus,2006.0,1
Aedes galloisi flavivirus,2006.0,2
Rocky Mountain Bat Coronavirus 11,2006.0,1
Pegivirus C,2006.0,15
Coronavirus PREDICT CoV-47,2006.0,1
Wheat dwarf virus,2006.0,2
Human coronavirus NL63,2006.0,37
Heterobasidion partitivirus 20,2006.0,22
Chicken proventriculitis virus,2006.0,1
Betaarterivirus suid 2,2006.0,33
Heterobasidion partitivirus 16,2006.0,4
Primate bocaparvovirus 1,2006.0,2
Sorghum mosaic virus,2006.0,2
Prochlorococcus phage P-HM1,2006.0,2
Whitewater Arroyo mammarenavirus,2006.0,2
Bean common mosaic virus,2006.0,4
Bean pod mottle virus,2006.0,2
Peaton orthobunyavirus,2006.0,3
Epizootic hemorrhagic disease virus,2006.0,104
uncultured hypovirus,2006.0,8
Rodent protoparvovirus 1,2006.0,7
Avian leukosis virus,2006.0,19
Heterobasidion partitivirus 7,2006.0,4
Avian metaavulavirus 2,2006.0,2
Rose leaf curl virus,2006.0,1
uncultured partitivirus,2006.0,23
uncultured mitochondrial RNA virus,2006.0,5
South African cassava mosaic virus,2006.0,36
Prochlorococcus phage P-HS2,2006.0,1
Cache Valley orthobunyavirus,2006.0,2
Human coronavirus HKU1,2006.0,48
Bean necrotic mosaic orthotospovirus,2006.0,6
Croton yellow vein mosaic betasatellite,2006.0,1
Murine coronavirus,2006.0,1
Prochlorococcus virus MED4-213,2006.0,2
Prochlorococcus virus NATL2A133,2006.0,2
Mokola lyssavirus,2006.0,4
uncultured marine RNA virus,2006.0,24
uncultured marine virus,2006.0,341
Avian coronavirus,2006.0,188
African cassava mosaic virus,2006.0,177
Heterobasidion partitivirus 13,2006.0,2
Rocky Mountain Bat Coronavirus 6,2006.0,1
Human echovirus,2006.0,5
Rocky Mountain Bat Coronavirus 48,2006.0,1
Human enterovirus,2006.0,1
Beak and feather disease virus,2006.0,104
Juquitiba virus,2006.0,1
African horse sickness virus,2006.0,21
Rocky Mountain Bat Coronavirus 65,2006.0,1
Murid betaherpesvirus 1,2006.0,1
Trifolium pratense cytorhabdovirus A,2006.0,1
Rocky Mountain Bat Coronavirus 27,2006.0,1
Human bocavirus 4,2006.0,2
Influenza A virus,2006.0,18123
Tomato chlorosis virus,2006.0,20
Jemez Springs virus,2006.0,9
Siberian sturgeon herpesvirus,2006.0,6
Rocky Mountain Bat Coronavirus 3,2006.0,1
Beet black scorch virus,2006.0,2
Rocky Mountain bat coronavirus 15/2006/ML,2006.0,2
Macrobrachium rosenbergii nodavirus,2006.0,2
Eptesicus isabellinus rhabdovirus 1,2006.0,1
Cucurbit yellow stunting disorder virus,2006.0,1
Jotan virus,2006.0,1
Prochlorococcus phage MED4-184,2006.0,2
Dasychira pudibunda nucleopolyhedrovirus,2006.0,1
European bat 1 lyssavirus,2006.0,7
Influenza B virus,2006.0,1718
Coronavirus PREDICT CoV-41,2006.0,3
Gallid alphaherpesvirus 2,2006.0,9
Heterobasidion partitivirus 1,2006.0,3
uncultured enterovirus,2006.0,75
Dengue virus,2006.0,1664
Bean chlorosis virus,2006.0,4
Broad bean wilt virus 2,2006.0,6
uncultured endornavirus,2006.0,21
Avian metaavulavirus 6,2006.0,2
Heterobasidion partitivirus 11,2006.0,2
Lumpy skin disease virus,2006.0,14
Rice stripe tenuivirus,2006.0,4
Caliciviridae bovine/DijonA143-2/06/FR,2006.0,1
Listeria virus P70,2006.0,2
Avian orthoreovirus,2006.0,39
Astrovirus swine/PoAstV15-2/Canada/2006,2006.0,1
Listeria phage P40,2006.0,2
Astrovirus swine/PoAstV14-4/Canada/2006,2006.0,1
Astrovirus swine/PoAstV13-1/Canada/2006,2006.0,1
Parechovirus A,2006.0,344
Bat coronavirus HKU10,2006.0,4
Astrovirus swine/PoAstV12-4/Canada/2006,2006.0,1
Limnipivirus C,2006.0,6
Limnipivirus B,2006.0,2
Astrovirus swine/PoAstV12-3/Canada/2006,2006.0,1
Otomops martiensseni polyomavirus 1,2006.0,4
Astrovirus swine/PoAstV11-2/Canada/2006,2006.0,1
Astrovirus swine/PoAstV10-4/Canada/2006,2006.0,1
Beet curly top virus,2006.0,27
Human immunodeficiency virus 1,2006.0,39014
Astrovirus swine/PoAstV15-6/Canada/2006,2006.0,1
Primate tetraparvovirus 1,2006.0,9
Rhinolophus sinicus bocaparvovirus,2006.0,1
Astrovirus swine/PoAstV7-2/Canada/2006,2006.0,1
Astrovirus swine/PoAstV20-5/Canada/2006,2006.0,1
Rhinolophus gammaherpesvirus 1,2006.0,1
Montano orthohantavirus,2006.0,35
Astrovirus swine/PoAstV2-2/Canada/2006,2006.0,1
Chelonid alphaherpesvirus 5,2006.0,10
Astrovirus swine/PoAStV18-5/Canada/2006,2006.0,1
Astrovirus swine/PoAstV19-3/Canada/2006,2006.0,1
Mopeia Lassa virus reassortant 29,2006.0,14
Chikungunya virus,2006.0,200
Astrovirus swine/PoAstV17-4/Canada/2006,2006.0,1
Citrus leaf blotch virus,2006.0,1
Enterovirus sp.,2006.0,2
Human betaherpesvirus 6B,2006.0,14
Astrovirus swine/PoAstV16-2/Canada/2006,2006.0,1
Lizard atadenovirus A,2006.0,3
Middle Point orbivirus,2006.0,55
Bat coronavirus CDPHE15,2006.0,2
Frog virus 3,2006.0,1
Middle Pease River virus,2006.0,1
Human immunodeficiency virus 2,2006.0,318
Kenaf leaf curl virus,2006.0,1
Calopogonium mucunoides begomovirus - Trinidad,2006.0,1
White spot syndrome virus,2006.0,2
Equid alphaherpesvirus 1,2006.0,30
Fowlpox virus,2006.0,3
Kenaf leaf curl betasatellite,2006.0,2
Kenkeme orthohantavirus,2006.0,3
Simian immunodeficiency virus,2006.0,771
Reticuloendotheliosis virus,2006.0,8
Adenovirus Lopburi078/2006/THA,2006.0,1
Astrovirus MLB2,2006.0,2
Striped jack nervous necrosis virus,2006.0,8
Human mastadenovirus A,2006.0,7
Equid alphaherpesvirus 4,2006.0,1
Human mammary tumor virus,2006.0,2
Aichivirus C,2006.0,12
Staphylococcus phage phiSa2wa_st72,2006.0,1
Gyrovirus 10,2006.0,8
Lichen cytorhabdovirus,2006.0,2
Liao ning virus,2006.0,31
Akabane orthobunyavirus,2006.0,22
Rhabdoviridae sp.,2006.0,1
Tomato mosaic leaf curl virus,2006.0,1
Leucostoma persoonii mitovirus 4,2006.0,1
Leucostoma persoonii mitovirus 3,2006.0,1
Infectious spleen and kidney necrosis virus,2006.0,27
Leucostoma persoonii mitovirus 2,2006.0,1
Potato virus X,2006.0,5
Leucostoma cinctum mitovirus 2,2006.0,1
Leucostoma cinctum mitovirus 1,2006.0,1
uncultured Emiliania huxleyi virus,2006.0,1
Leucostoma cinctum endornavirus,2006.0,1
Influenza C virus,2006.0,80
Beet necrotic yellow vein virus,2006.0,85
Leucostoma persoonii mitovirus 1,2006.0,1
Rotavirus A,2006.0,2567
Enterovirus A,2006.0,437
Hantaan orthohantavirus,2006.0,20
Pepino mosaic virus,2006.0,20
Riboviria sp.,2006.0,5
Sin Nombre orthohantavirus,2006.0,2
Squirrel fibroma virus,2006.0,1
Pepper chat fruit viroid,2006.0,1
Bat flavivirus RC E. franqueti P 21,2006.0,1
Powassan virus,2006.0,3
Wolbachia phage sr1WOdamA,2006.0,3
Human gammaherpesvirus 8,2006.0,35
Tomato spotted wilt orthotospovirus,2006.0,234
Beet cryptic virus 1,2006.0,4
Avian orthoavulavirus 1,2006.0,393
Shallot latent virus,2006.0,1
Hepatovirus A,2006.0,165
Bacteriophage APSE,2006.0,4
Ageratum yellow vein virus,2006.0,1
Miniopterus africanus polyomavirus 1,2006.0,2
Silicibacter phage DSS3-P1,2006.0,1
Ageratum yellow vein betasatellite,2006.0,1
Caliciviridae bovine/DijonA157/06/FR,2006.0,1
Human gammaherpesvirus 4,2006.0,44
Caliciviridae bovine/DijonA174-2/06/FR,2006.0,1
Rice ragged stunt virus,2006.0,10
Culex mononega-like virus 2,2006.0,1
Miniopterus bat coronavirus/Kenya/KY33/2006,2006.0,2
Tomato torrado virus,2006.0,8
Bhendi yellow vein Haryana virus,2006.0,1
Rice grassy stunt tenuivirus,2006.0,6
uncultured T7-like podovirus,2006.0,31
Gammapapillomavirus 12,2006.0,1
Tulip mosaic virus,2006.0,1
Emiliania huxleyi virus sp.,2006.0,64
Wisteria vein mosaic virus,2006.0,1
Rice black streaked dwarf virus,2006.0,1
Bacopa chlorosis virus,2006.0,1
Miniopterus bat coronavirus/Kenya/KY27/2006,2006.0,2
Picobirnavirus pig/161/ARG/2006,2006.0,1
Picobirnavirus pig/179/ARG/2006,2006.0,1
Bhendi yellow vein India betasatellite,2006.0,15
Beet curly top Iran virus,2006.0,3
Picobirnavirus rat/BR-03/BRA/2006,2006.0,1
Picobirnavirus rat/BRA-04/2006,2006.0,18
Potato virus Y,2006.0,134
Picobirnavirus snake/BR-01/BRA/2006,2006.0,1
Cucumber vein yellowing virus,2006.0,11
Bhendi yellow vein mosaic virus,2006.0,43
Aichivirus A,2006.0,21
Gyrovirus galga1,2006.0,21
Monkeypox virus,2006.0,11
Picobirnavirus wild rat/BRA-01/2006,2006.0,17
Emiliania huxleyi virus 207,2006.0,1
Asum virus,2006.0,1
Dahlia mosaic virus,2006.0,12
Parietaria mottle virus,2006.0,2
Astrovirus swine/PoAstV7-3/Canada/2006,2006.0,1
Rhinovirus A,2006.0,93
Adenovirus PREDICT_AdV-35,2006.0,1
Potato yellow mosaic Trinidad virus,2006.0,2
Simian-Human immunodeficiency virus,2006.0,827
Phytophthora cactorum bunyavirus 2,2006.0,1
European brown hare syndrome virus,2006.0,3
Bhendi yellow vein India virus,2006.0,34
St-Valerien swine virus,2006.0,4
Human immunodeficiency virus,2006.0,554
Rhinovirus C,2006.0,187
Cherry leaf roll virus,2006.0,7
Rhinovirus B,2006.0,21
Potato yellow mosaic virus,2006.0,3
Picobirnavirus rat/BR-01/BRA/2006,2006.0,1
Picobirnavirus rat/BR-02/BRA/2006,2006.0,1
Ahus virus,2006.0,1
Bat coronavirus R.aur/Australia/CoV000/2006,2006.0,1
Ross River virus,2006.0,2
Bhendi yellow vein mosaic betasatellite,2006.0,12
Avian orthoavulavirus 16,2006.0,1
Beet cryptic virus 2,2006.0,6
Human astrovirus,2006.0,82
Alternanthera yellow vein virus,2006.0,3
Kenya bat coronavirus BtKY39,2006.0,1
Pestivirus B,2006.0,64
Cryphonectria hypovirus 1,2006.0,5
Etapapillomavirus 1,2006.0,4
Ruegeria phage DSS3-P1,2006.0,2
Mycobacterium virus Pg1,2006.0,1
Rabbit coronavirus HKU14,2006.0,2
Sacbrood virus,2006.0,2
Apium virus Y,2006.0,1
Pseudomonas phage PaMx43,2006.0,1
Pseudomonas phage PaMx46,2006.0,1
Jabora virus,2006.0,2
Cardiovirus B,2006.0,24
Synechococcus virus SCBP42,2006.0,3
Rabbit calicivirus Europe 1,2006.0,1
Sudan watermelon mosaic virus,2006.0,1
Grapevine leafroll-associated virus 1,2006.0,3
Human rhinovirus sp.,2006.0,282
Mycobacterium virus Plot,2006.0,4
Ferret systemic coronavirus WADL,2006.0,2
White bream reovirus,2006.0,1
Human rhinovirus KR2543,2006.0,1
Human rhinovirus KR2569,2006.0,1
Human rhinovirus KR2581,2006.0,1
Human rhinovirus KR2606,2006.0,1
Human rhinovirus KR2629,2006.0,1
Mycobacterium virus Nigel,2006.0,2
Cotton leaf curl Burewala alphasatellite,2006.0,3
Melon yellow spot orthotospovirus,2006.0,1
Burkholderia virus Bcepil02,2006.0,2
Chironomus decorus entomopoxvirus,2006.0,1
Burkholderia virus BcepSaruman,2006.0,2
Ungulate bocaparvovirus 2,2006.0,3
unknown phycodnavirus,2006.0,17
Tomato yellow leaf curl virus,2006.0,65
Melon necrotic spot virus,2006.0,4
Huitzilac virus,2006.0,4
Rubivirus rubellae,2006.0,51
Kyasanur Forest disease virus,2006.0,1
Apple chlorotic leaf spot virus,2006.0,3
Kristianstad virus,2006.0,1
Cyclovirus PK6197,2006.0,1
Mertensia leaf curl virus,2006.0,17
Human adenovirus 9052,2006.0,1
Cyclovirus PK6527,2006.0,1
White clover mosaic virus,2006.0,6
Kokobera virus,2006.0,15
Human rhinovirus hRVLz89,2006.0,1
Cyclovirus PK5727,2006.0,1
Vibrio phage jenny 12G5,2006.0,1
Human rhinovirus hRVLz86,2006.0,1
Human rhinovirus hRVLz84,2006.0,1
Human rhinovirus hRVLz8,2006.0,1
Valsa malicola partitivirus,2006.0,1
Mesocricetus auratus polyomavirus 1,2006.0,1
Valsa malicola mitovirus 2,2006.0,1
Caraparu orthobunyavirus,2006.0,3
Teschovirus A,2006.0,28
Apple dimple fruit viroid,2006.0,1
Cyclovirus PK5192,2006.0,1
Cardioderma cor polyomavirus 1,2006.0,2
Human alphaherpesvirus 1,2006.0,25
Merida merhavirus,2006.0,1
Grapevine leafroll-associated virus 2,2006.0,20
Mamastrovirus 1,2006.0,86
Avipoxvirus sp.,2006.0,1
Testudinid alphaherpesvirus 3,2006.0,1
Pseudomonas virus 119X,2006.0,1
Cardioderma bat coronavirus/Kenya/KY43/2006,2006.0,1
Soybean dwarf virus,2006.0,12
Grapevine leafroll-associated virus 3,2006.0,5
Avihepatovirus A,2006.0,12
Tomato leaf curl Hsinchu virus,2006.0,2
Pestivirus C,2006.0,49
Grapevine leafroll-associated virus 5,2006.0,1
Human adenovirus 9042,2006.0,1
Cotton leaf curl Multan virus,2006.0,2
Merremia mosaic virus,2006.0,2
Carnation mottle virus,2006.0,1
Human rotavirus,2006.0,11
Human rhinovirus KR2484,2006.0,1
Human rhinovirus KR1884,2006.0,1
Human rhinovirus KR1885,2006.0,1
Human rhinovirus KR1902,2006.0,1
Human rhinovirus KR1936,2006.0,1
Human rhinovirus KR1937,2006.0,1
Human rhinovirus KR1945,2006.0,1
Human rhinovirus KR1956,2006.0,1
Human rhinovirus KR1873,2006.0,1
Human rhinovirus KR1961,2006.0,1
Human rhinovirus KR2031,2006.0,1
Human rhinovirus KR2057,2006.0,1
Human rhinovirus KR2063,2006.0,1
Human rhinovirus KR2072,2006.0,1
Human rhinovirus KR2098,2006.0,1
Human rhinovirus KR2113,2006.0,1
Torque teno felid virus 1,2006.0,15
Human rhinovirus KR1979,2006.0,1
Human rhinovirus KR2126,2006.0,1
Human rhinovirus KR1869,2006.0,1
Human rhinovirus KR1866,2006.0,1
Zika virus,2006.0,5
Saint Louis encephalitis virus,2006.0,2
Bat Paramyxovirus Eid_hel/GB3384/GAB/2006,2006.0,1
Duranta leaf curl virus,2006.0,1
Nova mobatvirus,2006.0,1
Cotton leaf curl virus LKO-2,2006.0,1
Bat Paramyxovirus Eid_hel/GB3378/GAB/2006,2006.0,1
Sea otter parvovirus 1,2006.0,2
Thermus phage phi OH2,2006.0,2
Pseudomonas phage PaMx31,2006.0,1
Pseudomonas phage PaMx33,2006.0,1
Human rhinovirus KR1768,2006.0,1
Norwalk virus,2006.0,1342
Human rhinovirus KR1773,2006.0,1
Ugandan cassava brown streak virus,2006.0,1
Pseudomonas phage PaMx35,2006.0,1
Synechococcus phage S-RIM2 R9_2006,2006.0,1
Pseudomonas phage PaMx41,2006.0,2
Zea mosaic virus,2006.0,2
LANV-2 Hantavirus,2006.0,6
Human rhinovirus KR2313,2006.0,1
Human rhinovirus KR2315,2006.0,1
Human rhinovirus KR2316,2006.0,1
Pestivirus A,2006.0,220
Cotton leaf curl virus,2006.0,17
Carnivore amdoparvovirus 1,2006.0,10
Kyuri green mottle mosaic virus,2006.0,3
Human rhinovirus KR2311,2006.0,1
Zalophus californianus polyomavirus 1,2006.0,3
Human rhinovirus KR2320,2006.0,1
Pseudomonas phage PaMx42,2006.0,2
Hepacivirus C,2006.0,5000
Human rhinovirus KR2390,2006.0,1
Human rhinovirus KR2394,2006.0,1
Human rhinovirus KR2398,2006.0,1
Human rhinovirus KR2425,2006.0,1
Hantavirus Oxyju/RPR/07-10056/BRA/2006,2006.0,2
Human rhinovirus KR2301,2006.0,1
Human rhinovirus KR2288,2006.0,1
Human rhinovirus KR2285,2006.0,1
Human rhinovirus KR2146,2006.0,1
Human rhinovirus KR2155,2006.0,1
Human rhinovirus KR2172,2006.0,1
Human rhinovirus KR2174,2006.0,1
Human rhinovirus KR2184,2006.0,1
Human rhinovirus KR2206,2006.0,1
Human rhinovirus KR2217,2006.0,1
Carnivore amdoparvovirus 4,2006.0,1
Grapevine fanleaf virus,2006.0,22
Human rhinovirus KR2218,2006.0,1
Human rhinovirus KR2220,2006.0,1
Human rhinovirus KR2244,2006.0,1
Human rhinovirus KR2261,2006.0,1
Human rhinovirus KR2264,2006.0,1
Human rhinovirus KR2271,2006.0,1
Deltapapillomavirus 4,2006.0,2
Human rhinovirus KR2275,2006.0,1
Mycobacterium virus Ramsey,2006.0,2
Avipoxvirus BL-2012,2006.0,1
Valsa malicola mitovirus 1,2006.0,1
Ungulate bocaparvovirus 5,2006.0,1
Chrysodeixis includens nucleopolyhedrovirus,2006.0,27
Sarufutsu virus,2006.0,1
Pseudomonas virus 73,2006.0,1
Sida yellow net virus,2006.0,1
Mamastrovirus 3,2006.0,29
Sathuperi orthobunyavirus,2006.0,3
Pseudomonas virus PaMx74,2006.0,2
Hantavirus YN06-455,2006.0,1
Vaccinia virus,2006.0,6
Pseudomonas virus PaMx28,2006.0,2
Human adenovirus sp.,2006.0,35
Torque teno virus,2006.0,33
Pseudomonas virus D3112,2006.0,1
Pseudomonas virus PaMx25,2006.0,2
Hantavirus YN06-489,2006.0,1
Hantavirus YN06-605,2006.0,1
Tarnsjo virus,2006.0,1
Hantavirus YN06-696,2006.0,1
Hantavirus YN06-365,2006.0,1
Yellow fever virus,2006.0,3
Soybean mosaic virus,2006.0,32
Feline foamy virus,2006.0,10
Yakeshi orthohantavirus,2006.0,5
Nebovirus Bo/MonastirB58/2006/TUN,2006.0,1
Nebovirus Bo/MonastirB28/2006/TUN,2006.0,1
Bunyamwera orthobunyavirus,2006.0,3
Helicoverpa armigera nucleopolyhedrovirus,2006.0,4
Bovine alphaherpesvirus 1,2006.0,23
Caprine gammaherpesvirus 2,2006.0,2
Delphinid herpesvirus 2,2006.0,1
Mouse parvovirus 6,2006.0,1
Mycobacterium virus lockley,2006.0,2
Sheeppox virus,2006.0,6
Pestivirus K,2006.0,26
Acanthamoeba castellanii mamavirus,2006.0,1
Hantavirus YN06-362,2006.0,1
Mammalian orthoreovirus,2006.0,10
Myoviridae environmental samples,2006.0,322
Pseudomonas virus H66,2006.0,2
Pseudomonas virus PaMx11,2006.0,2
Phenuiviridae sp.,2006.0,2
Hardenbergia mosaic virus,2006.0,1
Polygonum ringspot orthotospovirus,2006.0,6
Pseudomonas virus LBL3,2006.0,2
Pseudomonas virus LIT1,2006.0,2
Tahyna orthobunyavirus,2006.0,6
Myxoma virus,2006.0,131
Armigeres subalbatus virus SaX06-AK20,2006.0,2
Capsicum chlorosis orthotospovirus,2006.0,1
Bovine alphaherpesvirus 5,2006.0,9
Hantavirus Yakeshi-Mm-31,2006.0,1
Genomoviridae sp.,2006.0,30
Abaca bunchy top virus,2006.0,3
Arteriviridae sp.,2006.0,4
Yambean mosaic virus,2006.0,1
Human rhinovirus hRVLz118,2006.0,1
Hantavirus Yakeshi-Mm-182,2006.0,1
Avipoxvirus PCcPV1/NZL/2006,2006.0,1
Pseudomonas virus JG004,2006.0,1
Pseudomonas virus LMA2,2006.0,2
Pseudomonas virus PB1,2006.0,1
Hantavirus YN06-747,2006.0,1
Usutu virus,2006.0,7
Cole latent virus,2006.0,1
Avipoxvirus isolate 1739/2006,2006.0,1
Enterovirus D,2006.0,31
Hantavirus YN06-79,2006.0,1
Euphorbia leaf curl virus,2006.0,1
Mammalian 1 orthobornavirus,2006.0,3
Euphorbia ringspot virus,2006.0,2
Feline calicivirus,2006.0,141
Hantavirus YN06-813,2006.0,1
Hantavirus YN06-862,2006.0,2
Hantavirus YN06-868,2006.0,1
Pseudomonas virus LUZ7,2006.0,2
Drosophila melanogaster sigmavirus,2006.0,2
Tai Forest coltivirus,2006.0,6
Cymbidium mosaic virus,2006.0,3
Oat dwarf virus,2006.0,2
Gemygorvirus sewopo1,2006.0,2
Yellow head virus,2006.0,1
Chronic bee paralysis virus,2006.0,22
Streptomyces phage phiSASD1,2006.0,2
Cydia pomonella granulovirus,2006.0,6
Avipoxvirus Berthelot's pipit/Tenerife/blue titpox/2006,2006.0,1
Puumala orthohantavirus,2006.0,24
Human adenovirus 9431,2006.0,1
Feline immunodeficiency virus,2006.0,14
Caprine alphaherpesvirus 1,2006.0,2
Grapevine rupestris stem pitting-associated virus,2006.0,70
Apple scar skin viroid,2006.0,2
Soybean yellow mottle mosaic virus,2006.0,25
Mamastrovirus 13,2006.0,1
Deformed wing virus,2006.0,248
Torque teno midi virus,2006.0,5
Getah virus,2006.0,1
Barmah Forest virus,2006.0,5
Pestivirus D,2006.0,36
Grapevine virus E,2006.0,1
Ungulate copiparvovirus 2,2006.0,4
Sapovirus sp.,2006.0,2
Valsa cypri partitivirus,2006.0,2
Mamastrovirus 11,2006.0,2
Cyclovirus TN15,2006.0,1
Cao Bang orthohantavirus,2006.0,3
Cotton leaf curl Multan betasatellite,2006.0,18
Valsa cypri mitovirus,2006.0,1
Valsa cypri RNA virus,2006.0,1
Cyclovirus TN9,2006.0,1
Cyclovirus TN16,2006.0,1
Columbid alphaherpesvirus 1,2006.0,1
Ngewotan negevirus,2006.0,1
Tensaw orthobunyavirus,2006.0,3
Vibrio phage ICP1_2006_E,2006.0,2
New Jersey vesiculovirus,2006.0,19
Avipoxvirus Berthelot's pipit/Porto Santo/V5PO/2006,2006.0,1
Cyclovirus TN8,2006.0,1
Cyclovirus TN17,2006.0,1
Mycobacterium virus Skipole,2006.0,2
Cotton leaf curl Burewala virus,2006.0,2
Pestivirus H,2006.0,4
Duck circovirus,2006.0,2
Mamastrovirus 18,2006.0,2
Taura syndrome virus,2006.0,10
Psittaciform 2 orthobornavirus,2006.0,4
Psittaciform 1 orthobornavirus,2006.0,21
Sida leaf curl alphasatellite,2006.0,2
Vallota mosaic virus,2006.0,2
Jamestown Canyon orthobunyavirus,2006.0,3
Hantavirus YN06-270,2006.0,1
Torque teno virus 10,2006.0,6
Psittacid herpesvirus 3,2006.0,1
Barley yellow dwarf virus PAV,2006.0,7
Hantavirus YN06-282,2006.0,1
Acaryochloris phage A-HIS2,2006.0,1
Hendra henipavirus,2006.0,1
Chrysanthemum stem necrosis orthotospovirus,2006.0,2
Apple stem pitting virus,2006.0,15
Apple stem grooving virus,2006.0,21
Ungulate tetraparvovirus 2,2006.0,4
Tomato leaf curl Kumasi virus,2006.0,1
Ungulate protoparvovirus 1,2006.0,9
Nerine latent virus,2006.0,2
Caprine arthritis encephalitis virus,2006.0,415
Hantavirus YN06-1024,2006.0,1
Hantavirus YN06-153,2006.0,1
Mycobacterium virus Solon,2006.0,2
Hantavirus YN06-254,2006.0,1
Sapporo virus,2006.0,79
Great tit siadenovirus A,2006.0,2
Pteropine orthoreovirus,2006.0,20
Mycobacterium virus Stinger,2006.0,2
Grapevine yellow speckle viroid 1,2006.0,1
Enterovirus C,2006.0,324
Hantavirus YN06-256,2006.0,1
Grapevine yellow speckle viroid 2,2006.0,3
Hantavirus YN06-257,2006.0,1
Torulaspora delbrueckii virus LA,2006.0,1
Acaryochloris phage A-HIS1,2006.0,1
Odontoglossum ringspot virus,2006.0,49
Human rhinovirus KR1868,2006.0,1
Primate erythroparvovirus 1,2006.0,83
Turnip yellows virus associated RNA,2006.0,1
Banana bunchy top virus,2006.0,21
Mayaro virus,2006.0,6
Cosavirus D,2006.0,2
Orthobunyavirus FSL2923,2006.0,3
Hop latent virus,2006.0,1
Cowpea mild mottle virus,2006.0,1
Simian foamy virus,2006.0,85
Bocavirus pig/6V/China/2006,2006.0,1
Bocavirus pig/7V/China/2006,2006.0,1
Human polyomavirus 11,2006.0,3
Oropouche orthobunyavirus,2006.0,41
Bocavirus pig/ZJD/China/2006,2006.0,19
Cosavirus JFD-2011,2006.0,6
Measles morbillivirus,2006.0,348
