Species,Collection_Date,Count
Triteleia mosaic virus,2007.0,1
Eskilstorp virus,2007.0,1
Wheat streak mosaic virus,2007.0,5
Sapelovirus A,2007.0,51
uncultured phage,2007.0,25
Enterovirus C,2007.0,379
Cyanophage S-RIM17,2007.0,14
Kenya bat coronavirus BtKY80,2007.0,1
Kenya bat coronavirus BtKY81,2007.0,1
uncultured phage MedDCM-OCT-S01-C1,2007.0,14
Kenya bat coronavirus BtKY79,2007.0,1
Escherichia virus VR5,2007.0,542
uncultured phage MedDCM-OCT-S01-C104,2007.0,24
uncultured phage MedDCM-OCT-S01-C29,2007.0,20
uncultured phage MedDCM-OCT-S01-C58,2007.0,18
uncultured phage MedDCM-OCT-S04-C1035,2007.0,42
Escherichia virus VR25,2007.0,586
Leptopilina boulardi filamentous virus,2007.0,1
uncultured phage MedDCM-OCT-S04-C1161,2007.0,53
uncultured phage MedDCM-OCT-S04-C1201,2007.0,23
uncultured phage MedDCM-OCT-S04-C1220,2007.0,15
uncultured phage MedDCM-OCT-S04-C1227,2007.0,33
uncultured phage MedDCM-OCT-S04-C136,2007.0,18
Chickpea chlorotic dwarf virus,2007.0,16
uncultured marine virus,2007.0,98
Avipoxvirus sp.,2007.0,1
Suid betaherpesvirus 2,2007.0,1
Euphorbia yellow mosaic alphasatellite,2007.0,2
Virus PK2111,2007.0,1
Phocine morbillivirus,2007.0,1
Euphorbia mosaic virus,2007.0,16
Avipoxvirus isolate Sat/07,2007.0,1
Bulbul coronavirus HKU11,2007.0,27
African cassava mosaic virus,2007.0,629
Euphorbia mosaic Peru virus,2007.0,10
Virus NG7,2007.0,1
Virus NG5,2007.0,1
Kenya bat coronavirus BtKY77,2007.0,1
Prunus necrotic ringspot virus,2007.0,15
Suid alphaherpesvirus 1,2007.0,16
Kenya bat coronavirus BtKY78,2007.0,1
Virus NG4,2007.0,1
Virus NG19,2007.0,1
Virus NG18,2007.0,1
Avipoxvirus penguin/AP/ARG/2007,2007.0,1
Prune dwarf virus,2007.0,9
uncultured cyanophage,2007.0,5
Bufavirus-3,2007.0,4
Protoparvovirus HK-2014,2007.0,4
Virus NG11,2007.0,1
Etapapillomavirus 1,2007.0,3
Virus NG10,2007.0,1
uncultured phage MedDCM-OCT-S04-C231,2007.0,29
Chilli leaf curl virus,2007.0,12
Kenya bat coronavirus BtKY90,2007.0,1
Tunisian small ruminant pestivirus,2007.0,4
Eptesicus isabellinus rhabdovirus 5,2007.0,1
unknown phycodnavirus,2007.0,255
untyped Human adenovirus,2007.0,9
Tetnovirus 2,2007.0,2
Tetraselmis viridis virus N1,2007.0,33
Turnip mosaic virus,2007.0,2
Chenopodium leaf curl virus,2007.0,2
Potato mop-top virus,2007.0,16
Acinetobacter phage phiAB2,2007.0,4
Sclerotinia sclerotiorum hypovirus 1,2007.0,1
Thermococcus prieurii virus 1,2007.0,56
Tetnovirus 1,2007.0,2
Potato leafroll virus,2007.0,39
Banana bract mosaic virus,2007.0,2
Thrush coronavirus HKU12-600,2007.0,18
Potato latent virus,2007.0,1
Tianjin totivirus,2007.0,4
Potato apical leaf curl virus,2007.0,2
Poecivirus NOCR-848,2007.0,1
Poecivirus sp.,2007.0,3
Lagenaria mild mosaic virus,2007.0,10
Bamboo mosaic virus satellite RNA,2007.0,86
Cheetah astrovirus 1,2007.0,2
Bovine fever ephemerovirus,2007.0,10
vespertilionid adenovirus 1,2007.0,1
Bovine gammaherpesvirus 4,2007.0,3
Eptesicus isabellinus rhabdovirus 3,2007.0,1
Sathuperi orthobunyavirus,2007.0,4
Tasmanian aquabirnavirus,2007.0,3
Lambdapapillomavirus 2,2007.0,1
Epizootic hemorrhagic disease virus,2007.0,21
Potato virus X,2007.0,2
Bovine alphaherpesvirus 1,2007.0,57
Potato virus V,2007.0,3
Potato virus T,2007.0,3
unidentified adenovirus,2007.0,6
Taura syndrome virus,2007.0,7
Cherry leaf roll virus,2007.0,4
Bovine alphaherpesvirus 5,2007.0,12
Eptesicus isabellinus rhabdovirus 2,2007.0,1
Chandipura vesiculovirus,2007.0,10
Potato virus S,2007.0,13
Bovine astrovirus,2007.0,4
Tomato yellow leaf curl Guangdong virus,2007.0,6
Teschovirus A,2007.0,8
Lake Sinai virus 3,2007.0,2
unidentified human coronavirus,2007.0,11
Plum pox virus,2007.0,38
Testudinid alphaherpesvirus 3,2007.0,2
Potato virus M,2007.0,1
Podivirus S05C243,2007.0,46
Banana bunchy top virus,2007.0,36
Tembusu virus,2007.0,1
Laem Singh virus,2007.0,7
Wheat dwarf virus,2007.0,253
Bovine leukemia virus,2007.0,111
Porcine serum-associated circular virus,2007.0,11
Eragrostis curvula streak virus,2007.0,9
Tobacco rattle virus,2007.0,10
Porcine epidemic diarrhea virus,2007.0,52
Equid alphaherpesvirus 4,2007.0,79
Kyasanur Forest disease virus,2007.0,1
Equine rotavirus,2007.0,17
Bovine respirovirus 3,2007.0,30
Porcine reproductive and respiratory syndrome virus,2007.0,1612
Kyuri green mottle mosaic virus,2007.0,12
Porcine orthorubulavirus,2007.0,9
Bacteriophage APSE,2007.0,2
LANV-2 Hantavirus,2007.0,6
Porcine parvovirus 2,2007.0,5
Equine hepatitis B virus,2007.0,84
Abutilon mosaic virus,2007.0,9
Abutilon mosaic Bolivia virus,2007.0,14
Abutilon golden mosaic virus,2007.0,10
Bovine torovirus,2007.0,11
Abutilon Brazil virus,2007.0,14
La Crosse orthobunyavirus,2007.0,50
Abalone herpesvirus type 2 Taiwan/2007,2007.0,1
Tobacco streak virus,2007.0,3
Lacerta monticola erythrocytic virus,2007.0,1
West Nile virus,2007.0,380
Porcine circovirus 3,2007.0,10
Porcine torovirus,2007.0,23
Eragrostis streak virus,2007.0,6
Ball python nidovirus 1,2007.0,16
Tick-borne encephalitis virus,2007.0,134
Porcine adenovirus,2007.0,1
Turnip ringspot virus,2007.0,2
Tobacco begomovirus - [Cuba:Granma:2007],2007.0,3
Equid alphaherpesvirus 1,2007.0,179
Lactococcus phage Nocturne116,2007.0,52
Porcine astrovirus 4,2007.0,3
Tobacco yellow crinkle virus,2007.0,19
Krakvirus S39C11,2007.0,64
Tobacco leaf curl virus,2007.0,6
Lactococcus phage GL7,2007.0,60
Equid alphaherpesvirus 3,2007.0,162
Porcine bocavirus,2007.0,19
Bovine papillomavirus,2007.0,6
Tobacco mild green mosaic virus,2007.0,1
Tobacco mosaic virus,2007.0,5
Porcine circovirus,2007.0,2
Erwinia phage Virsaitis27,2007.0,289
Porcine circovirus 1,2007.0,10
Erwinia phage Midgardsormr38,2007.0,93
Bovine papular stomatitis virus,2007.0,7
Eriocheir sinensis Cholera-like Virus,2007.0,1
Acidianus spindle-shaped virus 1,2007.0,76
Porcine circovirus 2,2007.0,547
unidentified Reptarenavirus,2007.0,82
Enterovirus J,2007.0,2
Actinidia virus A,2007.0,10
Broad bean wilt virus 1,2007.0,4
Kenya bat coronavirus BtKY97,2007.0,1
Primula malacoides virus 1,2007.0,4
Kenya bat coronavirus BtKY98,2007.0,1
Kenya bat coronavirus BtKY99,2007.0,1
Tomato yellow leaf curl Mali virus,2007.0,29
Banana streak MY virus,2007.0,1
Primate tetraparvovirus 1,2007.0,31
Cetacean poxvirus 1,2007.0,2
Leek yellow stripe virus,2007.0,6
Banana streak CA virus,2007.0,1
Le Blanc nodavirus,2007.0,3
Kenya bat coronavirus BtKY96,2007.0,1
Synechococcus phage S-RIM2,2007.0,152
Synechococcus phage S-RIM2 R21_2007,2007.0,208
Synechococcus virus Bellamy,2007.0,538
Sapovirus sp.,2007.0,3
Chicken astrovirus,2007.0,9
Lassa mammarenavirus,2007.0,16
Axonopus compressus streak virus,2007.0,8
Culicinae flavivirus PoMoFlav_A103,2007.0,1
Culicinae flavivirus PoMoFlav_A126,2007.0,1
Synechococcus virus SCBP4,2007.0,188
Tomato begomovirus - [Cuba:Granma:2007],2007.0,2
Synechococcus virus SRIM44,2007.0,1
Primate erythroparvovirus 1,2007.0,114
Turkey picornavirus,2007.0,3
Piscine orthoreovirus,2007.0,44
Culex theileri flavivirus PoMoFlav_A131,2007.0,1
Kenya bat coronavirus BtKY91,2007.0,1
Swinepox virus,2007.0,4
Piscihepevirus A,2007.0,1
Escherichia phage phiWAO78-1,2007.0,83
Varanid adenovirus Leipzig/12/2007,2007.0,1
Kenya bat coronavirus BtKY92,2007.0,1
Kenya bat coronavirus BtKY93,2007.0,1
Tomato yellow leaf curl Sardinia virus,2007.0,1
Piscine myocarditis virus AL V-708,2007.0,6
Synechococcus T7-like virus B2-1,2007.0,1
Synechococcus T7-like virus B4-1,2007.0,1
Synechococcus T7-like virus Sep4-2,2007.0,1
Synechococcus T7-like virus B4-4,2007.0,1
Synechococcus T7-like virus B6-2,2007.0,1
Synechococcus T7-like virus B8-2,2007.0,1
Enterovirus sp.,2007.0,26
Synechococcus T7-like virus E3-1,2007.0,1
Synechococcus T7-like virus F5-1,2007.0,1
Synechococcus T7-like virus ND3,2007.0,1
Piscine novirhabdovirus,2007.0,121
Synechococcus T7-like virus S-TIP28,2007.0,67
Vaccinia virus,2007.0,7
Kenya bat coronavirus BtKY94,2007.0,1
Kenya bat coronavirus BtKY95,2007.0,1
Enterovirus MB6406,2007.0,1
Synechococcus virus SRIM50,2007.0,17
Culicinae flavivirus PoMoFlav_A128,2007.0,1
Culicinae flavivirus PoMoFlav_A136,2007.0,1
Primate T-lymphotropic virus 2,2007.0,1
Vibrio phage SIO-2,2007.0,230
Ayaqvirus S45C18,2007.0,78
Primate T-lymphotropic virus 1,2007.0,324
Botrytis virus F,2007.0,19
Bottlenose dolphin astrovirus 2,2007.0,1
Adeno-associated virus,2007.0,36
uncultured phage MedDCM-OCT-S12-C496,2007.0,22
Powvirus S08C41,2007.0,68
Powassan virus,2007.0,2
uncultured phage MedDCM-OCT-S12-C97,2007.0,15
Culicinae flavivirus PoMoFlav_A95,2007.0,1
uncultured phycodnavirus,2007.0,10
Bottlenose dolphin astrovirus 3,2007.0,3
Tahyna orthobunyavirus,2007.0,9
Sapporo virus,2007.0,226
Potato yellow mosaic virus,2007.0,59
Lammi virus,2007.0,18
Acute bee paralysis virus,2007.0,2
Broad bean wilt virus 2,2007.0,21
Potato virus Y,2007.0,424
uncultured picobirnavirus,2007.0,204
Actinidia virus B,2007.0,10
uncultured virus,2007.0,151
Potyvirus sp.,2007.0,3
Culicinae flavivirus PoMoFlav_A91,2007.0,1
uncultured phage MedDCM-OCT-S12-C473,2007.0,15
uncultured phage MedDCM-OCT-S12-C102,2007.0,19
Synechococcus virus SRIM8,2007.0,218
Turkey siadenovirus A,2007.0,2
Synechococcus virus SRIP1,2007.0,113
Primate bocaparvovirus 2,2007.0,114
Culicinae flavivirus PoMoFlav_A153,2007.0,1
Synechococcus virus SRIP2,2007.0,111
Synechococcus virus SSKS1,2007.0,562
Vibrio phage VBpm10,2007.0,48
Culicinae flavivirus PoMoFlav_A155,2007.0,1
T'Ho virus,2007.0,2
Chicken anemia virus,2007.0,53
Vibrio phage VBP32,2007.0,230
TGP Carmovirus 3,2007.0,9
Turnip yellows virus,2007.0,6
Culicinae flavivirus PoMoFlav_A163,2007.0,1
Vibrio phage VBM1,2007.0,112
Primate bocaparvovirus 1,2007.0,165
Chaetoceros protobacilladnavirus 3,2007.0,6
uncultured phage MedDCM-OCT-S11-C178,2007.0,20
uncultured phage MedDCM-OCT-S11-C1836,2007.0,14
TGP Tombusvirus 1,2007.0,1
uncultured phage MedDCM-OCT-S11-C349,2007.0,18
uncultured phage MedDCM-OCT-S11-C561,2007.0,15
TTV-like mini virus,2007.0,6
Primate T-lymphotropic virus 3,2007.0,1
Taiyi bat virus,2007.0,5
Enterovirus A,2007.0,588
Cyanophage S-RIM176,2007.0,1
Pestivirus C,2007.0,36
Barley yellow dwarf virus GAV,2007.0,64
Tomato leaf curl Gujarat virus,2007.0,20
Squash yellow mild mottle virus,2007.0,28
Squirrel fibroma virus,2007.0,3
Barley yellow dwarf virus,2007.0,4
Circoviridae sp.,2007.0,1
Circoviridae batCV-SC703,2007.0,2
Kairi orthobunyavirus,2007.0,4
Seewis orhtohantavirus,2007.0,19
Tomato leaf curl Cameroon alphasatellite,2007.0,4
Kanhgag paramyxovirus,2007.0,7
Kashmir bee virus,2007.0,1
Gan Gan orthobunyavirus,2007.0,2
Circoviridae NG24,2007.0,1
Lumpy skin disease virus,2007.0,7
Sea turtle tornovirus 1,2007.0,22
Kenaf leaf curl betasatellite,2007.0,1
Kenaf leaf curl virus,2007.0,14
Banna virus,2007.0,41
Staphylococcus phage SA45ruMSSAST97,2007.0,68
Kenkeme orthohantavirus,2007.0,2
Squash vein yellowing virus,2007.0,14
Kenya bat coronavirus BtKY100,2007.0,1
Circovirus NG1,2007.0,1
Barley yellow dwarf virus GPV,2007.0,26
Betacoronavirus H.sav/J/Spain/2007,2007.0,1
Elephant gammaherpesvirus 5,2007.0,1
Gentian mosaic virus,2007.0,3
Barley yellow dwarf virus PAS,2007.0,5
Spodoptera litura nucleopolyhedrovirus,2007.0,1
Rabbit coronavirus HKU14,2007.0,31
Cache Valley orthobunyavirus,2007.0,4
Rabbit calicivirus Europe 1,2007.0,2
Rabbit calicivirus Australia 1 MIC-07,2007.0,4
Circovirus-like NI/2007-3,2007.0,1
Circovirus-like NI/2007,2007.0,1
Watermelon green mottle mosaic virus,2007.0,4
Rabbit calicivirus Australia 1,2007.0,38
Elephantid betaherpesvirus 1,2007.0,259
Senecavirus A,2007.0,3
Squash leaf curl China virus,2007.0,1
Barley yellow dwarf virus MAV,2007.0,6
Capsicum begomovirus Cuba/2007,2007.0,1
Quang Binh virus,2007.0,3
Qiongzhong bat virus,2007.0,5
Squash leaf curl virus,2007.0,2
Circovirus NG3,2007.0,1
Betacoronavirus E.isa/M/Spain/2007,2007.0,1
Emiliania huxleyi virus 208,2007.0,448
Kenya bat coronavirus BtKY102,2007.0,1
Parrot hepatitis B virus,2007.0,10
Kenya bat coronavirus BtKY113,2007.0,1
Chrysodeixis includens nucleopolyhedrovirus,2007.0,290
Staphylococcus virus SA137ruMSSAST121PVL,2007.0,128
Parvovirus 4-like MK-2012,2007.0,3
Parvovirus NIH-CQV,2007.0,9
Tomato leaf curl Bangladesh betasatellite,2007.0,2
Triatoma virus,2007.0,4
Fussvirus S30C28,2007.0,102
Cyanophage S-RIM71,2007.0,1
Staphylococcus virus st22,2007.0,106
Passerivirus A,2007.0,14
Salmonid novirhabdovirus,2007.0,40
Tomato leaf curl Bangalore virus,2007.0,18
Tomato yellow vein streak virus,2007.0,8
Banana streak OL virus,2007.0,6
Alfalfa mosaic virus,2007.0,56
Stopalavirus S38C3,2007.0,90
Chrysanthemum stem necrosis orthotospovirus,2007.0,8
Bhendi yellow vein mosaic virus,2007.0,32
Pteromalus puparum small RNA-containing virus,2007.0,1
Parramatta River virus,2007.0,18
Kenya bat coronavirus BtKY101,2007.0,1
Allium virus X,2007.0,10
Kenya bat coronavirus BtKY111,2007.0,1
Kenya bat coronavirus BtKY103,2007.0,1
Kenya bat coronavirus BtKY104,2007.0,1
Kenya bat coronavirus BtKY105,2007.0,1
Emiliania huxleyi virus sp.,2007.0,4
Kenya bat coronavirus BtKY106,2007.0,1
Kenya bat coronavirus BtKY107,2007.0,1
Staphylococcus virus B122,2007.0,136
Kenya bat coronavirus BtKY108,2007.0,1
Tomato leaf curl Bangladesh virus,2007.0,14
Feline immunodeficiency virus,2007.0,71
Kenya bat coronavirus BtKY109,2007.0,1
Gallid alphaherpesvirus 2,2007.0,239
Alphacoronavirus 1,2007.0,456
Bhendi yellow vein Delhi virus,2007.0,2
Alphaarterivirus equid,2007.0,206
Parechovirus A,2007.0,436
Kenya bat coronavirus BtKY110,2007.0,1
Gallid alphaherpesvirus 1,2007.0,145
Alpaca adenovirus CA/2007,2007.0,1
Parechovirus B,2007.0,1
Parietaria mottle virus,2007.0,16
Kenya bat coronavirus BtKY112,2007.0,1
Getah virus,2007.0,2
Barley yellow dwarf virus PAV,2007.0,74
Avian paraavulavirus 4,2007.0,22
Soybean chlorotic blotch virus,2007.0,18
Jalkavirus S08C159,2007.0,24
Pandoravirus inopinatum,2007.0,3678
Machupo mammarenavirus,2007.0,6
Tomato leaf curl Joydebpur betasatellite,2007.0,2
Alphapapillomavirus 10,2007.0,23
Betaarterivirus suid 2,2007.0,43
Panicum streak virus,2007.0,15
Egyptian fruit bat betaherpesvirus,2007.0,1
Egyptian fruit bat gammaherpesvirus,2007.0,1
Panicum virus,2007.0,6
Soybean dwarf virus,2007.0,37
Macavirus strain Wasserbock241/DEU/2007,2007.0,1
Macavirus strain Steinbock20882/DEU/2007,2007.0,2
Barley yellow striate mosaic cytorhabdovirus,2007.0,2
Ugandan cassava brown streak virus,2007.0,5
Panulirus argus virus 1,2007.0,33
Japanese encephalitis virus,2007.0,143
Papaya leaf crumple virus,2007.0,7
Alphapapillomavirus 1,2007.0,9
Papaya leaf curl China virus,2007.0,12
Avian orthoavulavirus 1,2007.0,629
Urochloa streak virus,2007.0,27
Jacquemontia mosaic Yucatan virus,2007.0,14
Pan troglodytes schweinfurthii polyomavirus 3,2007.0,4
Bendhi Yellow Vein Mosaic/Mesta Yellow Vein Mosaic alphasatellite,2007.0,3
Rana plancyi virus MS-2009a,2007.0,3
Bermuda grass southern mosaic virus,2007.0,4
Ovine progressive pneumonia virus,2007.0,39
Sorex araneus hantavirus,2007.0,3
Sorghum mosaic virus,2007.0,10
Rana catesbeiana virus TW07-440,2007.0,1
Alphapapillomavirus 3,2007.0,9
Rana catesbeiana virus,2007.0,1
Tomato leaf curl Joydebpur virus,2007.0,34
Ramu stunt virus,2007.0,3
Macrobrachium satellite virus 1,2007.0,1
Human rhinovirus hRVLz124,2007.0,1
Pagavirus S05C849,2007.0,44
Alphapapillomavirus 12,2007.0,6
Cucumber green mottle mosaic virus,2007.0,14
Serinus canaria polyomavirus 1,2007.0,10
Citrus sudden death-associated virus,2007.0,117
Macrobrachium rosenbergii nodavirus,2007.0,4
Radish mosaic virus,2007.0,1
Calbertado virus,2007.0,21
Soybean blistering mosaic virus,2007.0,24
Toscana phlebovirus,2007.0,5
Soybean mild mottle virus,2007.0,12
Goose circovirus,2007.0,2
Alphacoronavirus N.las/E/Spain/2007,2007.0,1
Cucumber mosaic virus,2007.0,266
Soybean yellow mottle mosaic virus,2007.0,15
Cyclovirus NG23,2007.0,1
Alphacoronavirus N.las/D/Spain/2007,2007.0,1
Alphacoronavirus N.las/C/Spain/2007,2007.0,1
Alphacoronavirus M.myo/I/Spain/2007,2007.0,1
Alphacoronavirus M.dau/H/Spain/2007,2007.0,1
Alphacoronavirus H.sav/L/Spain/2007,2007.0,1
Avian orthoreovirus,2007.0,24
Paramyxoviridae sp.,2007.0,8
Cyclovirus NG22,2007.0,1
Gloriosa stripe mosaic virus,2007.0,1
Cyclovirus NG15,2007.0,1
Sparrow coronavirus HKU17,2007.0,17
Cyclovirus Chimp73,2007.0,1
Elephant endotheliotropic herpesvirus 3,2007.0,10
Rabbit hemorrhagic disease virus,2007.0,63
Spathiphyllum potyvirus AP1/India/2007,2007.0,1
Cyclovirus Chimp32,2007.0,1
Elephant endotheliotropic herpesvirus 5,2007.0,15
Alphacoronavirus N.las/F/Spain/2007,2007.0,1
Alphacoronavirus N.las/G/Spain/2007,2007.0,1
Alphacoronavirus P.kuh/Iprima/Spain/2007,2007.0,1
Alphacoronavirus P.sp/K/Spain/2007,2007.0,1
Rabies lyssavirus,2007.0,1351
Citrus leaf blotch virus,2007.0,35
Cauliflower mosaic virus,2007.0,56
Citrus jingmen-like virus,2007.0,2
Betacoronavirus 1,2007.0,393
Citrus endogenous pararetrovirus,2007.0,1
Alphanodavirus HB-2007/CHN,2007.0,2
Soybean mosaic virus,2007.0,3
Alphamesonivirus 3,2007.0,12
Seoul orthohantavirus,2007.0,60
Pea enation mosaic virus 2,2007.0,1
Papaya lethal yellowing virus,2007.0,2
Avian orthoavulavirus 9,2007.0,3
Papaya mosaic virus,2007.0,5
Jeju orthohantavirus,2007.0,3
Cyclovirus NG8,2007.0,1
Papaya ringspot virus,2007.0,19
Cyclovirus NG6,2007.0,1
Goatpox virus,2007.0,7
Ek Balam virus,2007.0,2
Lymphocytic choriomeningitis mammarenavirus,2007.0,8
Watermelon mosaic virus,2007.0,6
Lyssavirus Ozernoe,2007.0,10
Strawberry crinkle cytorhabdovirus,2007.0,5
Puumala orthohantavirus,2007.0,163
Kenya bat coronavirus BtKY44,2007.0,1
Kenya bat coronavirus BtKY57,2007.0,1
Tomato common mosaic virus,2007.0,88
Cyanophage S-RIM34,2007.0,1
Chino del tomate Amazonas virus,2007.0,16
Tomato chocolate virus,2007.0,5
Foot-and-mouth disease virus,2007.0,406
Votkovvirus S28C10,2007.0,106
Pepper golden mosaic virus,2007.0,227
Kenya bat coronavirus BtKY58,2007.0,1
Avipoxvirus MK1,2007.0,1
Listeria virus AG20,2007.0,356
Pepper huasteco yellow vein virus,2007.0,138
Avipoxvirus N624124,2007.0,1
Kenya bat coronavirus BtKY59,2007.0,1
Pepper leaf curl Bangladesh virus,2007.0,2
Cyanophage S-RIM31,2007.0,1
Pepper leaf curl Bangladesh virus-India,2007.0,12
Kenya bat coronavirus BtKY60,2007.0,1
Flavivirus Phlebotomine/76/Arrabida/2007,2007.0,1
Avipoxvirus PCcPV2/NZL/2007,2007.0,1
Avipoxvirus Pat/07,2007.0,1
Pepino mosaic virus,2007.0,133
Kenya bat coronavirus BtKY61,2007.0,1
Black queen cell virus,2007.0,45
Fusarium redolens polymycovirus 1,2007.0,18
Cyanophage S-RIM46,2007.0,1
Fowl aviadenovirus D,2007.0,10
Pelagivirus S35C6,2007.0,110
Cucurbit yellow stunting disorder virus,2007.0,4
Kenya bat coronavirus BtKY52,2007.0,1
Cyanophage S-RIM43,2007.0,1
Fowl aviadenovirus C,2007.0,10
Kenya bat coronavirus BtKY53,2007.0,1
Pelodiscus sinensis respiratory and hemorrhagic syndrome virus,2007.0,5
Penaeid shrimp infectious myonecrosis virus,2007.0,2
Avipoxvirus EX8221,2007.0,1
Kenya bat coronavirus BtKY54,2007.0,1
Fowl aviadenovirus A,2007.0,3
Pseudomonas virus JG024,2007.0,186
Kenya bat coronavirus BtKY55,2007.0,1
Kenya bat coronavirus BtKY56,2007.0,1
Santeuil nodavirus,2007.0,9
Chipapillomavirus 1,2007.0,7
Fowl adenovirus,2007.0,11
Foussvirus S46C10,2007.0,102
Penaeus monodon nudivirus,2007.0,230
Akabane orthobunyavirus,2007.0,4
Pekhitvirus S04C24,2007.0,62
uncultured Mediterranean phage MEDS1 group,2007.0,123
uncultured Mediterranean phage MEDS3 group,2007.0,37
Kenya bat coronavirus BtKY67,2007.0,1
Liao ning virus,2007.0,46
Ferret systemic coronavirus MSU-S,2007.0,2
Kenya bat coronavirus BtKY68,2007.0,1
Ferret coronavirus,2007.0,8
Aichivirus A,2007.0,6
Blood python ranavirus,2007.0,5
Chilli veinal mottle virus,2007.0,4
Tomato yellow leaf curl virus,2007.0,118
Feline poxvirus ITA2_BC,2007.0,2
Pestivirus A,2007.0,94
Avipoxvirus ZLPV1/NZL/2007,2007.0,1
Feline picornavirus,2007.0,15
Pestivirus B,2007.0,20
Varroa destructor virus 1,2007.0,4
Kenya bat coronavirus BtKY69,2007.0,1
Sugarcane bacilliform virus,2007.0,2
Culex associated luteo like virus,2007.0,2
Avipoxvirus isolate Argentina,2007.0,2
Ageratum enation virus,2007.0,1
uncultured Mediterranean phage uvMED,2007.0,36116
Peristrophe mosaic virus,2007.0,9
uncultured Mediterranean phage MEDS2 group,2007.0,120
Liberibacter phage FP2,2007.0,45
Kenya bat coronavirus BtKY66,2007.0,1
Pepper mild mottle virus,2007.0,10
Kenya bat coronavirus BtKY62,2007.0,1
Avipoxvirus TNPV3/NZL/2007,2007.0,1
Pepper mottle virus,2007.0,1
Flanders hapavirus,2007.0,18
Blainvillea yellow spot virus,2007.0,14
Cyanophage S-RIM24,2007.0,17
Tomato yellow leaf distortion virus,2007.0,19
Blattella germanica densovirus-like virus,2007.0,5
Kenya bat coronavirus BtKY63,2007.0,1
Kenya bat coronavirus BtKY64,2007.0,1
Lily mottle virus,2007.0,2
Blattodean blattambidensovirus 1,2007.0,2
Chimpanzee associated circovirus 1,2007.0,2
Aichivirus C,2007.0,34
Pepper yellow vein Mali virus,2007.0,18
Chimeric virus 14,2007.0,4
Striped jack nervous necrosis virus,2007.0,26
Pepper yellows virus,2007.0,2
uncultured Mediterranean phage MEDS5 group,2007.0,41
Kenya bat coronavirus BtKY65,2007.0,1
Aichivirus B,2007.0,19
Kenya bat coronavirus BtKY51,2007.0,1
Fort Morgan virus,2007.0,147
Enterobacteria phage UAB_Phi20,2007.0,160
Cyanophage S-RIM49,2007.0,48
Fowlpox virus,2007.0,3
Chronic bee paralysis virus,2007.0,12
Psittacid alphaherpesvirus 1,2007.0,60
Chlamys acute necrobiotic virus,2007.0,124
Kenya bat coronavirus BtKY47,2007.0,1
Type 2 ruminant rhadinovirus,2007.0,72
Avipoxvirus 2A205643,2007.0,1
Kenya bat coronavirus BtKY50,2007.0,1
Strawberry vein banding virus,2007.0,8
Strawberry pallidosis-associated virus,2007.0,1
Pegivirus sp.,2007.0,1
Kenya bat coronavirus BtKY48,2007.0,1
Peaton orthobunyavirus,2007.0,1
Freesia mosaic virus,2007.0,1
Kenya bat coronavirus BtKY49,2007.0,1
Tomato yellow spot virus,2007.0,24
Tomato infectious chlorosis virus,2007.0,1
Pegivirus B,2007.0,6
Pedosvirus S28C3,2007.0,98
Choristoneura fumiferana multiple nucleopolyhedrovirus,2007.0,148
Strawberry mild yellow edge virus,2007.0,9
Pedilanthus leaf curl virus,2007.0,11
Frog virus 3,2007.0,8
Bidens mottle virus,2007.0,2
Peanut stunt virus,2007.0,1
Alcube phlebovirus,2007.0,8
Fowl aviadenovirus E,2007.0,7
Kenya bat coronavirus BtKY45,2007.0,1
Chiropteran dependoparvovirus 1,2007.0,45
Pea seed-borne mosaic virus,2007.0,1
Avihepatovirus A,2007.0,16
Psittaciform 1 orthobornavirus,2007.0,14
Kenya bat coronavirus BtKY46,2007.0,1
Dahlia common mosaic virus,2008.0,6
Japanese soil-borne wheat mosaic virus,2008.0,12
Banana bract mosaic virus,2008.0,1
Bat Paramyxovirus Hyp_mon/RCA-P17/RCA/2008,2008.0,1
